No,Name,Memo,ASIN,A,B,C,D,合計,Date
4555,,,B0002YMR6E,0,0,1,0,1,2016/10/21
4556,,,B0009B0MH6,0,0,1,0,1,2016/10/21
4557,,,B01HAWC29W,0,0,1,0,1,2016/10/21
4558,,,B01HAWBWDO,0,0,1,0,1,2016/10/21
4559,,,B0002YMR32,0,0,1,0,1,2016/10/21
4560,,,B01HAWC05S,0,0,1,0,1,2016/10/21
4561,,,B01HAWBXK6,0,0,1,0,1,2016/10/21
4562,,,B005SL8MLU,0,0,1,0,1,2016/10/21
4563,,,B002P2TBHY,0,0,1,0,1,2016/10/21
4564,,,B01463R3Q0,0,0,1,0,1,2016/10/21
4565,,,B0002YMR50,0,0,1,0,1,2016/10/21
4566,,,B0009B0MJE,0,0,1,0,1,2016/10/21
4567,,,B005SL8JFE,0,0,1,0,1,2016/10/21
4568,,,B0002YMR3C,0,0,1,0,1,2016/10/21
4569,,,B005SL8NHI,0,0,1,0,1,2016/10/21
4570,,,B003SKWVLU,0,0,1,0,1,2016/10/21
4571,,,B003SKYUOG,0,0,1,0,1,2016/10/21
4572,,,B002AVVO7K,0,0,1,0,1,2016/10/21
4573,,,B00AT5RC8O,0,0,1,0,1,2016/10/21
4574,,,B0002F51YI,0,0,1,0,1,2016/10/21
4575,,,B0002D0R0I,0,0,1,0,1,2016/10/21
4576,,,B0002F4NII,0,0,1,0,1,2016/10/21
4577,,,B01CSAJA32,0,0,1,0,1,2016/10/21
4578,,,B000ZQCCA0,0,0,1,0,1,2016/10/21
4579,,,B00ASFZCLO,0,0,1,0,1,2016/10/21
4580,,,B000NHZUMI,0,0,1,0,1,2016/10/22
4581,,,B009WETLWS,0,0,1,0,1,2016/10/22
4582,,,B0048C9Z52,0,0,1,0,1,2016/10/22
4583,,,B0009B0M6W,0,0,1,0,1,2016/10/22
4584,,,B003EIPGVI,0,0,1,0,1,2016/10/22
4585,,,B0002YMR3M,0,0,1,0,1,2016/10/22
4586,,,B000W7EWHS,0,0,1,0,1,2016/10/22
4587,,,B004LVNPYM,0,0,1,0,1,2016/10/22
4588,,,B00U25D9K6,0,0,1,0,1,2016/10/22
4589,,,B0009B0M76,0,0,1,0,1,2016/10/22
4590,,,B001VB6COA,0,0,1,0,1,2016/10/22
4591,,,B01463R018,0,0,1,0,1,2016/10/22
4592,,,B001VAZFXK,0,0,1,0,1,2016/10/22
4593,,,B004IKTP0Y,0,0,1,0,1,2016/10/22
4594,,,B000N0WT1K,0,0,1,0,1,2016/10/22
4595,,,B0009B0M8A,0,0,1,0,1,2016/10/22
4596,,,B0009B0MA8,0,0,1,0,1,2016/10/22
4597,,,B000BVZOR2,0,0,1,0,1,2016/10/22
4598,,,B0002YMR2I,0,0,1,0,1,2016/10/22
4599,,,B0002YMRAA,0,0,1,0,1,2016/10/22
4600,,,B0041O6Y2O,0,0,1,0,1,2016/10/22
4601,,,B00MMXE6TO,0,0,1,0,1,2016/10/22
4602,,,B0041O6Y10,0,0,1,0,1,2016/10/22
4603,,,B009WETKGU,0,0,1,0,1,2016/10/22
4604,,,B0048CHL12,0,0,1,0,1,2016/10/22
4605,,,B000R3K8Y8,0,0,1,0,1,2016/10/22
4606,,,B0002YMR1Y,0,0,1,0,1,2016/10/22
4607,,,B00MMXE6KI,0,0,1,0,1,2016/10/22
4608,,,B000X03Q2Q,0,0,1,0,1,2016/10/22
4609,,,B00BP2XYH8,0,0,1,0,1,2016/10/22
4610,,,B0002F52CE,0,0,1,0,1,2016/10/23
4611,,,B000X3Y9MY,0,0,1,0,1,2016/10/23
4612,,,B00JJGQ744,0,0,1,0,1,2016/10/23
4613,,,B000RIVB5I,0,0,1,0,1,2016/10/23
4614,,,B0002F51D4,0,0,1,0,1,2016/10/23
4615,,,B00412ZWNI,0,0,1,0,1,2016/10/23
4616,,,B0002F52C4,0,0,1,0,1,2016/10/23
4617,,,B000FP92IQ,0,0,1,0,1,2016/10/23
4618,,,B001777DD2,0,0,1,0,1,2016/10/23
4619,,,B00CGXV5V2,0,0,1,0,1,2016/10/23
4620,,,B003O1XT4Q,0,0,1,0,1,2016/10/23
4621,,,B00GUZWP2U,0,0,1,0,1,2016/10/23
4622,,,B0002F5274,0,0,1,0,1,2016/10/23
4623,,,B001GD4LKA,0,0,1,0,1,2016/10/23
4624,,,B003AYI82U,0,0,1,0,1,2016/10/23
4625,,,B001U37XRO,0,0,1,0,1,2016/10/23
4626,,,B001F7T8QY,0,0,1,0,1,2016/10/23
4627,,,B0002F7LA0,0,0,1,0,1,2016/10/23
4628,,,B00BM226CK,0,0,1,0,1,2016/10/23
4629,,,B003O1ZXD6,0,0,1,0,1,2016/10/23
4630,,,B003O203D0,0,0,1,0,1,2016/10/23
4631,,,B002HMRBII,0,0,1,0,1,2016/10/23
4632,,,B000EEJJMW,0,0,1,0,1,2016/10/23
4633,,,B0195VA4L4,0,0,1,0,1,2016/10/23
4634,,,B0002F51XO,0,0,1,0,1,2016/10/23
4635,,,B004E954HW,0,0,1,0,1,2016/10/23
4636,,,B00V4OPQ3M,0,0,1,0,1,2016/10/23
4637,,,B0002CZWK4,0,0,1,0,1,2016/10/23
4638,,,B0002D0QYK,0,0,1,0,1,2016/10/23
4639,,,B0002F51XY,0,0,1,0,1,2016/10/23
4640,,,B0002F52AG,0,0,1,0,1,2016/10/23
4641,,,B0002F77Z4,0,0,1,0,1,2016/10/23
4642,,,B001MTHZ88,0,0,1,0,1,2016/10/23
4643,,,B001E53SNQ,0,0,1,0,1,2016/10/23
4644,,,B003QFSFKI,0,0,1,0,1,2016/10/23
4645,,,B003TE5F0O,0,0,1,0,1,2016/10/23
4646,,,B00YBYJKTS,0,0,1,0,1,2016/10/23
4647,,,B00Z5Z64DM,0,0,1,0,1,2016/10/23
4648,,,B00YBYJOTY,0,0,1,0,1,2016/10/23
4649,,,B00Z5Z6XT2,0,0,1,0,1,2016/10/23
4650,,,B019PYGDC0,0,0,1,0,1,2016/10/23
4651,,,B00A315L6O,0,0,1,0,1,2016/10/23
4652,,,B00859PXXM,0,0,1,0,1,2016/10/23
4653,,,B009LB4LTK,0,0,1,0,1,2016/10/23
4654,,,B009LB4460,0,0,1,0,1,2016/10/23
4655,,,B00A313YXG,0,0,1,0,1,2016/10/23
4656,,,B0046Y75DG,0,0,1,0,1,2016/10/23
4657,,,B017K1I8F0,0,0,1,0,1,2016/10/23
4658,,,B0162UCXH4,0,0,1,0,1,2016/10/23
4659,,,B009LB0ZI6,0,0,1,0,1,2016/10/23
4660,,,B004KUEHFK,0,0,1,0,1,2016/10/23
4661,,,B0088B64SK,0,0,1,0,1,2016/10/23
4662,,,B002F9MNK4,0,0,1,0,1,2016/10/23
4663,,,B00BAN4B9C,0,0,1,0,1,2016/10/23
4664,,,B009L17X4U,0,0,1,0,1,2016/10/23
4665,,,B00IEVQVGE,0,0,1,0,1,2016/10/23
4666,,,B008RWZ7MY,0,0,1,0,1,2016/10/23
4667,,,B002NMXHGC,0,0,1,0,1,2016/10/23
4668,,,B005NY220Y,0,0,1,0,1,2016/10/23
4669,,,B001O05UIM,0,0,1,0,1,2016/10/23
4670,,,B00M94F636,0,0,1,0,1,2016/10/24
4671,,,B003T41IQO,0,0,1,0,1,2016/10/24
4672,,,B001E70C88,0,0,1,0,1,2016/10/24
4673,,,B000QDPSHG,0,0,1,0,1,2016/10/24
4674,,,B0002DXCT6,0,0,1,0,1,2016/10/24
4675,,,B0002F52OM,0,0,1,0,1,2016/10/24
4676,,,B0019ENBAW,0,0,1,0,1,2016/10/24
4677,,,B0002F5918,0,0,1,0,1,2016/10/24
4678,,,B001PPPIJM,0,0,1,0,1,2016/10/24
4679,,,B0002F4ZNG,0,0,1,0,1,2016/10/24
4680,,,B0045H2Y9O,0,0,1,0,1,2016/10/24
4681,,,B003MJXNZ0,0,0,1,0,1,2016/10/24
4682,,,B00724Z6AQ,0,0,1,0,1,2016/10/24
4683,,,B0002F56HA,0,0,1,0,1,2016/10/24
4684,,,B0002F5288,0,0,1,0,1,2016/10/24
4685,,,B0002D0R2G,0,0,1,0,1,2016/10/24
4686,,,B006YPPWX0,0,0,1,0,1,2016/10/24
4687,,,B00PQ5HAYI,0,0,1,0,1,2016/10/24
4688,,,B01M176TYK,0,0,1,0,1,2016/10/24
4689,,,B003O1RW30,0,0,1,0,1,2016/10/24
4690,,,B006LXOBAA,0,0,1,0,1,2016/10/25
4691,,,B0041JXJMW,0,0,1,0,1,2016/10/25
4692,,,B004A14WFY,0,0,1,0,1,2016/10/25
4693,,,B0002F4ZOA,0,0,1,0,1,2016/10/25
4694,,,B002RWKQSK,0,0,1,0,1,2016/10/25
4695,,,B0002D0QZO,0,0,1,0,1,2016/10/25
4696,,,B0002CZQD2,0,0,1,0,1,2016/10/25
4697,,,B003T43N5S,0,0,1,0,1,2016/10/25
4698,,,B01DJ3OCN0,0,0,1,0,1,2016/10/25
4699,,,B0002F4WHA,0,0,1,0,1,2016/10/25
4700,,,B00M1RF3SE,0,0,1,0,1,2016/10/25
4701,,,B01LXL4W7S,0,0,1,0,1,2016/10/25
4702,,,B001E0JLRS,0,0,1,0,1,2016/10/25
4703,,,B0012P4TKY,0,0,1,0,1,2016/10/25
4704,,,B001ARZ58O,0,0,1,0,1,2016/10/25
4705,,,B000VYP77G,0,0,1,0,1,2016/10/25
4706,,,B013Q98CI8,0,0,1,0,1,2016/10/25
4707,,,B00TEXLCJM,0,0,1,0,1,2016/10/25
4708,,,B002PK0N78,0,0,1,0,1,2016/10/25
4709,,,B005UK3HAA,0,0,1,0,1,2016/10/25
4710,,,B001TIIPXG,0,0,1,0,1,2016/10/25
4711,,,B005DP2OH4,0,0,1,0,1,2016/10/25
4712,,,B005UJ1FL4,0,0,1,0,1,2016/10/25
4713,,,B0010Y256C,0,0,1,0,1,2016/10/25
4714,,,B0070H8MF6,0,0,1,0,1,2016/10/25
4715,,,B0070H8QHA,0,0,1,0,1,2016/10/25
4716,,,B000H7IVES,0,0,1,0,1,2016/10/25
4717,,,B0072A8Z08,0,0,1,0,1,2016/10/25
4718,,,B0030IW10Q,0,0,1,0,1,2016/10/25
4719,,,B0012GC9PA,0,0,1,0,1,2016/10/25
4720,,,B0001WE6U2,0,0,1,0,1,2016/10/25
4721,,,B002I39ZE4,0,0,1,0,1,2016/10/25
4722,,,B00VZXJVYC,0,0,1,0,1,2016/10/25
4723,,,B003ZNMVEW,0,0,1,0,1,2016/10/25
4724,,,B003MVRE0S,0,0,1,0,1,2016/10/25
4725,,,B00OR1F79W,0,0,1,0,1,2016/10/25
4726,,,B000RQBS0S,0,0,1,0,1,2016/10/25
4727,,,B00WTTMFQ2,0,0,1,0,1,2016/10/25
4728,,,B004DNX444,0,0,1,0,1,2016/10/25
4729,,,B0016GHXM0,0,0,1,0,1,2016/10/25
4730,,,B00U5SUSPO,0,0,1,0,1,2016/10/26
4731,,,B00U5SUSO0,0,0,1,0,1,2016/10/26
4732,,,B00U5SUW3C,0,0,1,0,1,2016/10/26
4733,,,B00U5SUSVI,0,0,1,0,1,2016/10/26
4734,,,B009QVRRF0,0,0,1,0,1,2016/10/26
4735,,,B00564Z5G4,0,0,1,0,1,2016/10/26
4736,,,B00564Z5TQ,0,0,1,0,1,2016/10/26
4737,,,B00QGE9LG8,0,0,1,0,1,2016/10/26
4738,,,B008B41KRY,0,0,1,0,1,2016/10/26
4739,,,B001GQ2WLC,0,0,1,0,1,2016/10/26
4740,,,B00LKW3ZKE,0,0,1,0,1,2016/10/26
4741,,,B01B3ZDP48,0,0,1,0,1,2016/10/26
4742,,,B01EURETGE,0,0,1,0,1,2016/10/26
4743,,,B01C812YDE,0,0,1,0,1,2016/10/26
4744,,,B01GDV5G76,0,0,1,0,1,2016/10/26
4745,,,B01GDV5G5S,0,0,1,0,1,2016/10/26
4746,,,B01L6SG1W0,0,0,1,0,1,2016/10/26
4747,,,B01L6SFITC,0,0,1,0,1,2016/10/26
4748,,,B01LE7EUAI,0,0,1,0,1,2016/10/26
4749,,,B01LE7EOZY,0,0,1,0,1,2016/10/26
4750,,,B01LE7EUFS,0,0,1,0,1,2016/10/26
4751,,,B000WN6NQA,0,0,1,0,1,2016/10/26
4752,,,B000VTQN0G,0,0,1,0,1,2016/10/26
4753,,,B000VTPGFY,0,0,1,0,1,2016/10/26
4754,,,B01FDA6J8S,0,0,1,0,1,2016/10/26
4755,,,B014KNCYTC,0,0,1,0,1,2016/10/26
4756,,,B00HSCLSDQ,0,0,1,0,1,2016/10/26
4757,,,B001TP5DX4,0,0,1,0,1,2016/10/26
4758,,,B014F9IAXU,0,0,1,0,1,2016/10/26
4759,,,B01DZQF0QE,0,0,1,0,1,2016/10/26
4760,,,B00Z5I88RO,0,0,1,0,1,2016/10/26
4761,,,B014F9KQ0A,0,0,1,0,1,2016/10/26
4762,,,B00T498UT6,0,0,1,0,1,2016/10/26
4763,,,B00JOYVK66,0,0,1,0,1,2016/10/26
4764,,,B0057CWVP8,0,0,1,0,1,2016/10/26
4765,,,B001TP97KO,0,0,1,0,1,2016/10/26
4766,,,B00H92A3ZO,0,0,1,0,1,2016/10/26
4767,,,B004VDBGU0,0,0,1,0,1,2016/10/26
4768,,,B00B58BCZI,0,0,1,0,1,2016/10/26
4769,,,B0017TDMJE,0,0,1,0,1,2016/10/26
4770,,,B019OEZHLY,0,0,1,0,1,2016/10/26
4771,,,B0006UG0OE,0,0,1,0,1,2016/10/26
4772,,,B0006UG0PS,0,0,1,0,1,2016/10/26
4773,,,B0006UG0L2,0,0,1,0,1,2016/10/26
4774,,,B005M0HS4Y,0,0,1,0,1,2016/10/26
4775,,,B004GUTDOO,0,0,1,0,1,2016/10/26
4776,,,B015FN8U8A,0,0,1,0,1,2016/10/26
4777,,,B001TPB4VE,0,0,1,0,1,2016/10/26
4778,,,B001UADCDG,0,0,1,0,1,2016/10/26
4779,,,B001TP985I,0,0,1,0,1,2016/10/26
4780,,,B00862BVJS,0,0,1,0,1,2016/10/27
4781,,,B006IKYFG6,0,0,1,0,1,2016/10/27
4782,,,B0037ECKBS,0,0,1,0,1,2016/10/27
4783,,,B0037EEOGM,0,0,1,0,1,2016/10/27
4784,,,B001IZYPLG,0,0,1,0,1,2016/10/27
4785,,,B00862BU5I,0,0,1,0,1,2016/10/27
4786,,,B004JN185U,0,0,1,0,1,2016/10/27
4787,,,B00HE4TC68,0,0,1,0,1,2016/10/27
4788,,,B002B3LU6W,0,0,1,0,1,2016/10/27
4789,,,B00I0I57N4,0,0,1,0,1,2016/10/27
4790,,,B00KMBY0SA,0,0,1,0,1,2016/10/27
4791,,,B01MECQSQ8,0,0,1,0,1,2016/10/27
4792,,,B00Z5U35TS,0,0,1,0,1,2016/10/27
4793,,,B006UQKQX4,0,0,1,0,1,2016/10/27
4794,,,B001EHF170,0,0,1,0,1,2016/10/27
4795,,,B002K6FER6,0,0,1,0,1,2016/10/27
4796,,,B000GLWWJU,0,0,1,0,1,2016/10/27
4797,,,B002P67BTA,0,0,1,0,1,2016/10/27
4798,,,B005M0HS5S,0,0,1,0,1,2016/10/27
4799,,,B01DP7R8SQ,0,0,1,0,1,2016/10/27
4800,,,B01I900QU6,0,0,1,0,1,2016/10/27
4801,,,B01DZQF98S,0,0,1,0,1,2016/10/27
4802,,,B0006UG0NK,0,0,1,0,1,2016/10/27
4803,,,B00MWJID3I,0,0,1,0,1,2016/10/27
4804,,,B004FXVES0,0,0,1,0,1,2016/10/27
4805,,,B00F3VTAHK,0,0,1,0,1,2016/10/27
4806,,,B004FXX6MW,0,0,1,0,1,2016/10/27
4807,,,B001TP5DSO,0,0,1,0,1,2016/10/27
4808,,,B00TTB9FFW,0,0,1,0,1,2016/10/27
4809,,,B00OGZDDW2,0,0,1,0,1,2016/10/27
4810,,,B008S47M5Q,0,0,1,0,1,2016/10/28
4811,,,B017W2ZO6I,0,0,1,0,1,2016/10/28
4812,,,B003XDSJM2,0,0,1,0,1,2016/10/28
4813,,,B005NY22F4,0,0,1,0,1,2016/10/28
4814,,,B006U8XAYY,0,0,1,0,1,2016/10/28
4815,,,B0042VJSSI,0,0,1,0,1,2016/10/28
4816,,,B004U7JYQU,0,0,1,0,1,2016/10/28
4817,,,B01JS86WGU,0,0,1,0,1,2016/10/28
4818,,,B011AX3VFQ,0,0,1,0,1,2016/10/28
4819,,,B007F9HJ62,0,0,1,0,1,2016/10/28
4820,,,B003OQ0PZ2,0,0,1,0,1,2016/10/28
4821,,,B00OXIU06O,0,0,1,0,1,2016/10/28
4822,,,B000RG1OTI,0,0,1,0,1,2016/10/28
4823,,,B014P7HZSS,0,0,1,0,1,2016/10/28
4824,,,B0012RBWIO,0,0,1,0,1,2016/10/28
4825,,,B00L9TZHAY,0,0,1,0,1,2016/10/28
4826,,,B00DRYWQEO,0,0,1,0,1,2016/10/28
4827,,,B010Q2MG44,0,0,1,0,1,2016/10/28
4828,,,B0088B6SPE,0,0,1,0,1,2016/10/28
4829,,,B001PR1N9E,0,0,1,0,1,2016/10/28
4830,,,B00BES4RC4,0,0,1,0,1,2016/10/28
4831,,,B001VAZEYA,0,0,1,0,1,2016/10/28
4832,,,B0041PMPDK,0,0,1,0,1,2016/10/28
4833,,,B001YH85C8,0,0,1,0,1,2016/10/28
4834,,,B0043SEMMC,0,0,1,0,1,2016/10/28
4835,,,B002T8EXVS,0,0,1,0,1,2016/10/28
4836,,,B00I9OS54C,0,0,1,0,1,2016/10/28
4837,,,B00AICLXSI,0,0,1,0,1,2016/10/28
4838,,,B00I9OS4Y8,0,0,1,0,1,2016/10/28
4839,,,B000HZEP4U,0,0,1,0,1,2016/10/28
4840,,,B0047T6CN4,0,0,1,0,1,2016/10/28
4841,,,B004RDPVPK,0,0,1,0,1,2016/10/28
4842,,,B00AK4KTSY,0,0,1,0,1,2016/10/28
4843,,,B004NYB5YE,0,0,1,0,1,2016/10/28
4844,,,B0089HKEZC,0,0,1,0,1,2016/10/28
4845,,,B000TCPTSW,0,0,1,0,1,2016/10/28
4846,,,B001TDLLZ0,0,0,1,0,1,2016/10/28
4847,,,B000I6YT30,0,0,1,0,1,2016/10/28
4848,,,B00200JVCG,0,0,1,0,1,2016/10/28
4849,,,B004NYB5YY,0,0,1,0,1,2016/10/28
4850,,,B00BCAZASO,0,0,1,0,1,2016/10/28
4851,,,B00KZFVE50,0,0,1,0,1,2016/10/28
4852,,,B00G32AOFU,0,0,1,0,1,2016/10/28
4853,,,B00CJ5MZMU,0,0,1,0,1,2016/10/28
4854,,,B00B1KG8JA,0,0,1,0,1,2016/10/28
4855,,,B001KBYTGE,0,0,1,0,1,2016/10/28
4856,,,B007527LV2,0,0,1,0,1,2016/10/28
4857,,,B009GCQNM2,0,0,1,0,1,2016/10/28
4858,,,B0042ES4B2,0,0,1,0,1,2016/10/28
4859,,,B0017I7U48,0,0,1,0,1,2016/10/28
4860,,,B003X0Z5L8,0,0,1,0,1,2016/10/29
4861,,,B000EENMCK,0,0,1,0,1,2016/10/29
4862,,,B0002F7LDM,0,0,1,0,1,2016/10/29
4863,,,B00IEA5210,0,0,1,0,1,2016/10/29
4864,,,B00ASFZCHS,0,0,1,0,1,2016/10/29
4865,,,B0016HUM7M,0,0,1,0,1,2016/10/29
4866,,,B000Y7PYJQ,0,0,1,0,1,2016/10/29
4867,,,B005G13MQC,0,0,1,0,1,2016/10/29
4868,,,B00ASFZCSW,0,0,1,0,1,2016/10/29
4869,,,B005N4H3A8,0,0,1,0,1,2016/10/29
4870,,,B0030EH740,0,0,1,0,1,2016/10/30
4871,,,B0012NRPY8,0,0,1,0,1,2016/10/30
4872,,,B000N9BZL6,0,0,1,0,1,2016/10/30
4873,,,B003WIYQ84,0,0,1,0,1,2016/10/30
4874,,,B00O1H1CZ0,0,0,1,0,1,2016/10/30
4875,,,B00L8K5YDY,0,0,1,0,1,2016/10/30
4876,,,B00RWXHD4O,0,0,1,0,1,2016/10/30
4877,,,B00U7DN34A,0,0,1,0,1,2016/10/30
4878,,,B00IACSXLI,0,0,1,0,1,2016/10/30
4879,,,B002A9J5TG,0,0,1,0,1,2016/10/30
4880,,,B003HC8JYM,0,0,1,0,1,2016/10/30
4881,,,B00H2AMAFE,0,0,1,0,1,2016/10/30
4882,,,B001CLTIIG,0,0,1,0,1,2016/10/30
4883,,,B001TDLMHM,0,0,1,0,1,2016/10/30
4884,,,B00A86AIJE,0,0,1,0,1,2016/10/30
4885,,,B006ZDC5GI,0,0,1,0,1,2016/10/30
4886,,,B00O1H1DBS,0,0,1,0,1,2016/10/30
4887,,,B00ASVOVXI,0,0,1,0,1,2016/10/30
4888,,,B0157RDS5E,0,0,1,0,1,2016/10/30
4889,,,B002COJDOQ,0,0,1,0,1,2016/10/30
4890,,,B009SIPFKK,0,0,1,0,1,2016/10/30
4891,,,B00LTF1L12,0,0,1,0,1,2016/10/30
4892,,,B0043D0ZZU,0,0,1,0,1,2016/10/30
4893,,,B005HUW1ZU,0,0,1,0,1,2016/10/30
4894,,,B004XYIC68,0,0,1,0,1,2016/10/30
4895,,,B00XJ2Z5Y2,0,0,1,0,1,2016/10/30
4896,,,B00F3PUIIQ,0,0,1,0,1,2016/10/30
4897,,,B00DNRICSE,0,0,1,0,1,2016/10/30
4898,,,B00BLEA6L2,0,0,1,0,1,2016/10/30
4899,,,B001TP5EAQ,0,0,1,0,1,2016/10/30
4900,,,B001TPCXV4,0,0,1,0,1,2016/10/30
4901,,,B00KR63T3W,0,0,1,0,1,2016/10/30
4902,,,B001QTWRG4,0,0,1,0,1,2016/10/30
4903,,,B000WM8832,0,0,1,0,1,2016/10/30
4904,,,B001TP97QS,0,0,1,0,1,2016/10/30
4905,,,B007VXIGGO,0,0,1,0,1,2016/10/30
4906,,,B00JWEOWAO,0,0,1,0,1,2016/10/30
4907,,,B000J4501Q,0,0,1,0,1,2016/10/30
4908,,,B001TP97RM,0,0,1,0,1,2016/10/30
4909,,,B00KR63T78,0,0,1,0,1,2016/10/30
4910,,,B004R0RJ2Q,0,0,1,0,1,2016/10/30
4911,,,B007NDA354,0,0,1,0,1,2016/10/30
4912,,,B003T43MZY,0,0,1,0,1,2016/10/30
4913,,,B002JC7ONS,0,0,1,0,1,2016/10/30
4914,,,B01DILDTMI,0,0,1,0,1,2016/10/30
4915,,,B005MUX3ZM,0,0,1,0,1,2016/10/30
4916,,,B00JT31V8O,0,0,1,0,1,2016/10/30
4917,,,B000EENMZM,0,0,1,0,1,2016/10/30
4918,,,B003AYP5TY,0,0,1,0,1,2016/10/30
4919,,,B004CYEPHY,0,0,1,0,1,2016/10/30
4920,,,B00AM9C9R6,0,0,1,0,1,2016/10/31
4921,,,B001TPCYFE,0,0,1,0,1,2016/10/31
4922,,,B001TPB5GS,0,0,1,0,1,2016/10/31
4923,,,B007VXIGUU,0,0,1,0,1,2016/10/31
4924,,,B00M2FF3V2,0,0,1,0,1,2016/10/31
4925,,,B001TPB4GY,0,0,1,0,1,2016/10/31
4926,,,B0006UG0QC,0,0,1,0,1,2016/10/31
4927,,,B005M0HS5I,0,0,1,0,1,2016/10/31
4928,,,B001TPCY04,0,0,1,0,1,2016/10/31
4929,,,B004NYB61G,0,0,1,0,1,2016/10/31
4930,,,B001TP5DPC,0,0,1,0,1,2016/10/31
4931,,,B00KIMBN88,0,0,1,0,1,2016/10/31
4932,,,B00F3VT552,0,0,1,0,1,2016/10/31
4933,,,B005DITCT4,0,0,1,0,1,2016/10/31
4934,,,B00HSCLSAO,0,0,1,0,1,2016/10/31
4935,,,B004VDBGUK,0,0,1,0,1,2016/10/31
4936,,,B005DITCS0,0,0,1,0,1,2016/10/31
4937,,,B00F3VS1UC,0,0,1,0,1,2016/10/31
4938,,,B008KHM1IE,0,0,1,0,1,2016/10/31
4939,,,B00D8T9LGO,0,0,1,0,1,2016/10/31
4940,,,B0006UG0BW,0,0,1,0,1,2016/10/31
4941,,,B001TP5DNO,0,0,1,0,1,2016/10/31
4942,,,B0019TVWAI,0,0,1,0,1,2016/10/31
4943,,,B00B0Q8BV8,0,0,1,0,1,2016/10/31
4944,,,B0042VKDD2,0,0,1,0,1,2016/10/31
4945,,,B001TP3ZOI,0,0,1,0,1,2016/10/31
4946,,,B0096IICNY,0,0,1,0,1,2016/10/31
4947,,,B0006UG0QM,0,0,1,0,1,2016/10/31
4948,,,B0006UG0KS,0,0,1,0,1,2016/10/31
4949,,,B014F9KM7M,0,0,1,0,1,2016/10/31
4950,,,B0002CZWWM,0,0,1,0,1,2016/10/31
4951,,,B003B1IPL6,0,0,1,0,1,2016/10/31
4952,,,B0077IMWZE,0,0,1,0,1,2016/10/31
4953,,,B003N1Y2IO,0,0,1,0,1,2016/10/31
4954,,,B000EEJ9FE,0,0,1,0,1,2016/10/31
4955,,,B00PAZR0ZI,0,0,1,0,1,2016/10/31
4956,,,B000EEHKHI,0,0,1,0,1,2016/10/31
4957,,,B01DJ3RQUG,0,0,1,0,1,2016/10/31
4958,,,B005TES9XM,0,0,1,0,1,2016/10/31
4959,,,B005RAPAOY,0,0,1,0,1,2016/10/31
4960,,,B0041JVMH6,0,0,1,0,1,2016/10/31
4961,,,B003O1TVNE,0,0,1,0,1,2016/10/31
4962,,,B000Y7PYK0,0,0,1,0,1,2016/10/31
4963,,,B0041K2CXS,0,0,1,0,1,2016/10/31
4964,,,B004CX3AOY,0,0,1,0,1,2016/10/31
4965,,,B003O1RP0A,0,0,1,0,1,2016/10/31
4966,,,B00411RSAE,0,0,1,0,1,2016/10/31
4967,,,B003MK4SUI,0,0,1,0,1,2016/10/31
4968,,,B00V4OKDQ2,0,0,1,0,1,2016/10/31
4969,,,B00DWPWSY6,0,0,1,0,1,2016/10/31
4970,,,B00SBC7SU4,0,0,1,0,1,2016/10/31
4971,,,B00F3VTA70,0,0,1,0,1,2016/10/31
4972,,,B005M0HS80,0,0,1,0,1,2016/10/31
4973,,,B00JWEOW7M,0,0,1,0,1,2016/10/31
4974,,,B01DZQF956,0,0,1,0,1,2016/10/31
4975,,,B001AZ2728,0,0,1,0,1,2016/10/31
4976,,,B00A62BB82,0,0,1,0,1,2016/10/31
4977,,,B01ICR1UAQ,0,0,1,0,1,2016/10/31
4978,,,B01ICR1VKA,0,0,1,0,1,2016/10/31
4979,,,B005M0HROA,0,0,1,0,1,2016/10/31
4980,,,B00V45AIXO,0,0,1,0,1,2016/11/01
4981,,,B01BSJ6V72,0,0,1,0,1,2016/11/01
4982,,,B00NW3FCJQ,0,0,1,0,1,2016/11/01
4983,,,B00LHJCB96,0,0,1,0,1,2016/11/01
4984,,,B00FKPSP66,0,0,1,0,1,2016/11/01
4985,,,B00EJ73ZUM,0,0,1,0,1,2016/11/01
4986,,,B00CPXQJPK,0,0,1,0,1,2016/11/01
4987,,,B00CPXQFIQ,0,0,1,0,1,2016/11/01
4988,,,B00QGE9GJU,0,0,1,0,1,2016/11/01
4989,,,B00TPD5PLW,0,0,1,0,1,2016/11/01
4990,,,B00V1ZZ08U,0,0,1,0,1,2016/11/01
4991,,,B00TPD5PU8,0,0,1,0,1,2016/11/01
4992,,,B00UJ8IB72,0,0,1,0,1,2016/11/01
4993,,,B000FQNQXC,0,0,1,0,1,2016/11/01
4994,,,B0002YMOR6,0,0,1,0,1,2016/11/01
4995,,,B00UABHUHK,0,0,1,0,1,2016/11/01
4996,,,B0033UFF7W,0,0,1,0,1,2016/11/01
4997,,,B0012P4T0E,0,0,1,0,1,2016/11/01
4998,,,B00LGJ4PP0,0,0,1,0,1,2016/11/01
4999,,,B0002YMOXK,0,0,2,0,2,2016/11/01
5000,,,B0002YMOSK,0,0,1,0,1,2016/11/01
5001,,,B0002YMOX0,0,0,1,0,1,2016/11/01
5002,,,B00VR49FEA,0,0,1,0,1,2016/11/01
5003,,,B0012P4T04,0,0,1,0,1,2016/11/01
